country,year,gender,age,suicides_no,population,suicides_100k_pop,HDI,gdp,gdp_per_capita,generation,iso,iso_alpha,region,sub_region
Mexico,1989,female,25-34 years,64,6186000,1.03,0.7766011477761837,222977046516,3125,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1989,female,55-74 years,27,2961000,0.91,0.7766011477761837,222977046516,3125,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1989,female,75+ years,5,632000,0.79,0.7766011477761837,222977046516,3125,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1989,male,5-14 years,40,10466000,0.38,0.7766011477761837,222977046516,3125,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1989,female,5-14 years,14,10128000,0.14,0.7766011477761837,222977046516,3125,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1990,male,75+ years,87,489000,17.79,0.648,262709948091,3595,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1990,male,55-74 years,224,2709000,8.27,0.648,262709948091,3595,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1990,male,35-54 years,437,6812000,6.42,0.648,262709948091,3595,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1990,male,25-34 years,387,6347000,6.1,0.648,262709948091,3595,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1990,male,15-24 years,472,9501000,4.97,0.648,262709948091,3595,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1990,female,15-24 years,114,9327000,1.22,0.648,262709948091,3595,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1990,female,55-74 years,34,3073000,1.11,0.648,262709948091,3595,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1990,female,25-34 years,57,6426000,0.89,0.648,262709948091,3595,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1990,female,35-54 years,58,7045000,0.82,0.648,262709948091,3595,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1990,female,75+ years,5,650900,0.77,0.648,262709948091,3595,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1990,male,5-14 years,41,10518000,0.39,0.648,262709948091,3595,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1990,female,5-14 years,10,10179000,0.1,0.648,262709948091,3595,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1991,male,75+ years,73,500300,14.59,0.7766011477761837,314454015372,4204,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1991,male,55-74 years,240,2799000,8.57,0.7766011477761837,314454015372,4204,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1991,male,25-34 years,430,6592000,6.52,0.7766011477761837,314454015372,4204,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1991,male,35-54 years,440,7060000,6.23,0.7766011477761837,314454015372,4204,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1991,male,15-24 years,560,9666000,5.79,0.7766011477761837,314454015372,4204,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1991,female,75+ years,8,667000,1.2,0.7766011477761837,314454015372,4204,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1991,female,15-24 years,113,9492000,1.19,0.7766011477761837,314454015372,4204,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1991,female,25-34 years,72,6672000,1.08,0.7766011477761837,314454015372,4204,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1991,female,35-54 years,75,7306000,1.03,0.7766011477761837,314454015372,4204,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1991,female,55-74 years,28,3182000,0.88,0.7766011477761837,314454015372,4204,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1991,male,5-14 years,46,10601000,0.43,0.7766011477761837,314454015372,4204,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1991,female,5-14 years,18,10259000,0.18,0.7766011477761837,314454015372,4204,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1992,male,75+ years,95,549600,17.29,0.7766011477761837,363609163462,4830,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1992,male,55-74 years,243,2862600,8.49,0.7766011477761837,363609163462,4830,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1992,male,25-34 years,484,6347100,7.63,0.7766011477761837,363609163462,4830,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1992,male,35-54 years,482,7168700,6.72,0.7766011477761837,363609163462,4830,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1992,male,15-24 years,554,9572400,5.79,0.7766011477761837,363609163462,4830,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1992,female,15-24 years,126,9605800,1.31,0.7766011477761837,363609163462,4830,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1992,female,25-34 years,84,6654900,1.26,0.7766011477761837,363609163462,4830,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1992,female,75+ years,8,730100,1.1,0.7766011477761837,363609163462,4830,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1992,female,55-74 years,33,3193600,1.03,0.7766011477761837,363609163462,4830,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1992,female,35-54 years,66,7544500,0.87,0.7766011477761837,363609163462,4830,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1992,male,5-14 years,41,10704300,0.38,0.7766011477761837,363609163462,4830,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1992,female,5-14 years,21,10352200,0.2,0.7766011477761837,363609163462,4830,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1993,male,75+ years,95,560100,16.96,0.7766011477761837,500736065605,6518,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1993,male,55-74 years,255,2963500,8.6,0.7766011477761837,500736065605,6518,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1993,male,25-34 years,488,6543100,7.46,0.7766011477761837,500736065605,6518,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1993,male,35-54 years,546,7427100,7.35,0.7766011477761837,500736065605,6518,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1993,male,15-24 years,582,9745400,5.97,0.7766011477761837,500736065605,6518,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1993,female,15-24 years,126,9764500,1.29,0.7766011477761837,500736065605,6518,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1993,female,35-54 years,83,7837300,1.06,0.7766011477761837,500736065605,6518,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1993,female,55-74 years,32,3305700,0.97,0.7766011477761837,500736065605,6518,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1993,female,25-34 years,64,6871000,0.93,0.7766011477761837,500736065605,6518,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1993,female,75+ years,6,745600,0.8,0.7766011477761837,500736065605,6518,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1993,male,5-14 years,45,10712100,0.42,0.7766011477761837,500736065605,6518,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1993,female,5-14 years,20,10351400,0.19,0.7766011477761837,500736065605,6518,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1994,male,75+ years,100,573400,17.44,0.7766011477761837,527813238126,6735,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1994,male,55-74 years,299,3066800,9.75,0.7766011477761837,527813238126,6735,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1994,male,25-34 years,550,6757200,8.14,0.7766011477761837,527813238126,6735,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1994,male,35-54 years,554,7691700,7.2,0.7766011477761837,527813238126,6735,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1994,male,15-24 years,646,9882000,6.54,0.7766011477761837,527813238126,6735,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1994,female,15-24 years,168,9886600,1.7,0.7766011477761837,527813238126,6735,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1994,female,75+ years,12,764600,1.57,0.7766011477761837,527813238126,6735,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1994,female,35-54 years,88,8137700,1.08,0.7766011477761837,527813238126,6735,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1994,female,25-34 years,71,7102600,1.0,0.7766011477761837,527813238126,6735,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1994,female,55-74 years,28,3420700,0.82,0.7766011477761837,527813238126,6735,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1994,male,5-14 years,46,10730100,0.43,0.7766011477761837,527813238126,6735,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1994,female,5-14 years,26,10360700,0.25,0.7766011477761837,527813238126,6735,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1995,male,75+ years,111,590900,18.78,0.67,360073909244,4505,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1995,male,55-74 years,298,3172300,9.39,0.67,360073909244,4505,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1995,male,25-34 years,640,6993100,9.15,0.67,360073909244,4505,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1995,male,15-24 years,755,9978800,7.57,0.67,360073909244,4505,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1995,male,35-54 years,580,7960500,7.29,0.67,360073909244,4505,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1995,female,15-24 years,198,9970200,1.99,0.67,360073909244,4505,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1995,female,25-34 years,87,7352700,1.18,0.67,360073909244,4505,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1995,female,35-54 years,89,8443500,1.05,0.67,360073909244,4505,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1995,female,75+ years,8,789100,1.01,0.67,360073909244,4505,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1995,female,55-74 years,34,3538000,0.96,0.67,360073909244,4505,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1995,male,5-14 years,50,10758200,0.46,0.67,360073909244,4505,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1995,female,5-14 years,27,10379800,0.26,0.67,360073909244,4505,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1996,male,75+ years,115,684228,16.81,0.7766011477761837,410975595310,4904,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1996,male,55-74 years,309,3367371,9.18,0.7766011477761837,410975595310,4904,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1996,male,25-34 years,620,7310893,8.48,0.7766011477761837,410975595310,4904,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1996,male,35-54 years,638,8288306,7.7,0.7766011477761837,410975595310,4904,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1996,male,15-24 years,771,10461846,7.37,0.7766011477761837,410975595310,4904,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1996,female,15-24 years,217,10401655,2.09,0.7766011477761837,410975595310,4904,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1996,female,25-34 years,108,7578706,1.43,0.7766011477761837,410975595310,4904,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1996,female,35-54 years,103,8556474,1.2,0.7766011477761837,410975595310,4904,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1996,female,55-74 years,33,3868948,0.85,0.7766011477761837,410975595310,4904,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1996,male,5-14 years,61,11350080,0.54,0.7766011477761837,410975595310,4904,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1996,female,75+ years,4,953167,0.42,0.7766011477761837,410975595310,4904,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1996,female,5-14 years,29,10980620,0.26,0.7766011477761837,410975595310,4904,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1997,male,75+ years,109,713693,15.27,0.7766011477761837,500413483109,5864,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1997,male,25-34 years,721,7614070,9.47,0.7766011477761837,500413483109,5864,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1997,male,15-24 years,931,10469891,8.89,0.7766011477761837,500413483109,5864,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1997,male,55-74 years,280,3469821,8.07,0.7766011477761837,500413483109,5864,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1997,male,35-54 years,689,8545328,8.06,0.7766011477761837,500413483109,5864,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1997,female,15-24 years,255,10389836,2.45,0.7766011477761837,500413483109,5864,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1997,female,25-34 years,118,7878137,1.5,0.7766011477761837,500413483109,5864,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1997,female,35-54 years,97,8847199,1.1,0.7766011477761837,500413483109,5864,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1997,female,55-74 years,35,3962305,0.88,0.7766011477761837,500413483109,5864,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1997,male,5-14 years,81,11419034,0.71,0.7766011477761837,500413483109,5864,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1997,female,75+ years,4,995305,0.4,0.7766011477761837,500413483109,5864,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1997,female,5-14 years,30,11036261,0.27,0.7766011477761837,500413483109,5864,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1998,male,75+ years,117,743519,15.74,0.7766011477761837,526502129378,6064,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1998,male,25-34 years,774,7923430,9.77,0.7766011477761837,526502129378,6064,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1998,male,15-24 years,860,10444415,8.23,0.7766011477761837,526502129378,6064,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1998,male,55-74 years,288,3576372,8.05,0.7766011477761837,526502129378,6064,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1998,male,35-54 years,676,8802383,7.68,0.7766011477761837,526502129378,6064,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1998,female,15-24 years,227,10340767,2.2,0.7766011477761837,526502129378,6064,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1998,female,25-34 years,113,8178534,1.38,0.7766011477761837,526502129378,6064,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1998,female,35-54 years,95,9136813,1.04,0.7766011477761837,526502129378,6064,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1998,female,75+ years,10,1038891,0.96,0.7766011477761837,526502129378,6064,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1998,male,5-14 years,87,11488804,0.76,0.7766011477761837,526502129378,6064,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1998,female,55-74 years,29,4058048,0.71,0.7766011477761837,526502129378,6064,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1998,female,5-14 years,36,11093702,0.32,0.7766011477761837,526502129378,6064,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1999,male,75+ years,109,772816,14.1,0.7766011477761837,600232874043,6800,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1999,male,15-24 years,940,10416842,9.02,0.7766011477761837,600232874043,6800,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1999,male,25-34 years,726,8214958,8.84,0.7766011477761837,600232874043,6800,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1999,male,55-74 years,317,3684714,8.6,0.7766011477761837,600232874043,6800,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1999,male,35-54 years,668,9064400,7.37,0.7766011477761837,600232874043,6800,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1999,female,15-24 years,211,10286270,2.05,0.7766011477761837,600232874043,6800,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1999,female,35-54 years,114,9433287,1.21,0.7766011477761837,600232874043,6800,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1999,female,25-34 years,100,8457907,1.18,0.7766011477761837,600232874043,6800,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1999,female,75+ years,9,1083212,0.83,0.7766011477761837,600232874043,6800,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1999,female,55-74 years,34,4152769,0.82,0.7766011477761837,600232874043,6800,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1999,male,5-14 years,59,11553882,0.51,0.7766011477761837,600232874043,6800,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,1999,female,5-14 years,40,11150920,0.36,0.7766011477761837,600232874043,6800,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,2000,male,75+ years,105,801173,13.11,0.699,707906744575,7892,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,2000,male,25-34 years,797,8473261,9.41,0.699,707906744575,7892,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,2000,male,15-24 years,870,10407812,8.36,0.699,707906744575,7892,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,2000,male,55-74 years,317,3793938,8.36,0.699,707906744575,7892,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,2000,male,35-54 years,755,9334127,8.09,0.699,707906744575,7892,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,2000,female,15-24 years,231,10247321,2.25,0.699,707906744575,7892,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,2000,female,25-34 years,101,8702615,1.16,0.699,707906744575,7892,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,2000,female,35-54 years,111,9741546,1.14,0.699,707906744575,7892,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,2000,female,75+ years,12,1128113,1.06,0.699,707906744575,7892,G.I. Generation,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,2000,female,55-74 years,39,4245190,0.92,0.699,707906744575,7892,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,2000,male,5-14 years,75,11611360,0.65,0.699,707906744575,7892,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,2000,female,5-14 years,43,11208337,0.38,0.699,707906744575,7892,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,2001,male,75+ years,161,836476,19.25,0.7766011477761837,756706300590,8311,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,2001,male,25-34 years,837,8719740,9.6,0.7766011477761837,756706300590,8311,Generation X,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,2001,male,15-24 years,908,10392763,8.74,0.7766011477761837,756706300590,8311,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,2001,male,55-74 years,338,3891947,8.68,0.7766011477761837,756706300590,8311,Silent,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,2001,male,35-54 years,765,9614513,7.96,0.7766011477761837,756706300590,8311,Boomers,MEX,MEX,Americas,Latin America and the Caribbean
Mexico,2001,female,15-24 years,263,10198732,2.58,0.7766011477761837,756706300590,8311,Millenials,MEX,MEX,Americas,Latin America and the Caribbean
